OCORRÊNCIA;ASSUNTO;ITEM;MOTIVO;DATA ABERTURA;DATA FINALIZADA;ORIGEM;NATUREZA;REABERTURA
12434245;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434246;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;DÉBITO EM CONTA;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434253;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434258;CARTÕES;CARTO DE DBITO;DÉBITO EM DUPLICIDADE;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434259;CONTAS;GOLPE;FALSO BOLETO DE COBRANA;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434260;BENEFÍCIOS, PROGRAMAS E POLÍTICAS SOCIAIS;INSS  - PAGAMENTO DE BENEFCIOS;PAGAMENTO E ARRECADAÇÃO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434261;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;COBRANÇA INDEVIDA;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434264;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434265;CONTAS;GOLPE;OUTROS GOLPES;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434268;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434271;EMPRÉSTIMOS E FINANCIAMENTOS;PRONAMPE;LIBERAÇÃO DO EMPRÉSTIMO;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434274;EMPRÉSTIMOS E FINANCIAMENTOS;CDC - CRÉDITO DIRETO CAIXA;AMORTIZAÇÃO E QUITAÇÃO DO SALDO DEVEDOR;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434276;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434288;EMPRÉSTIMOS E FINANCIAMENTOS;CONSTRUCARD - SIBAN OP 160 / 260;DÉBITO EM CONTA;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434293;TARIFAS;CESTA DE SERVIOS PF;DBITO APS CANCELAMENTO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434296;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;COBRANÇA INDEVIDA;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434299;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;COBRANÇA INDEVIDA;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434301;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434304;INTERNET/INTRANET/APP;INTERNET BANKING;ASSINATURA ELETRÔNICA BLOQUEADA;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434305;AGÊNCIA;AGÊNCIA - ATENDIMENTO;COMPORTAMENTO DO EMPREGADO;18/09/2021;21/09/2021;INTERNET;ELOGIO;NÃO
12434306;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434308;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CONTESTAÇÃO DA CONTRATAÇÃO;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434309;EMPRÉSTIMOS E FINANCIAMENTOS;CHEQUE ESPECIAL - PF;LIMITE DE CRÉDITO;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434316;TARIFAS;CONTAS PF;SAQUE;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434318;CONTAS;CONTA POUPANÇA - PF;ENCERRAMENTO DA CONTA;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434320;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;CADASTRO CONRES;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434321;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);18/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434324;CONTAS;GOLPE;OUTROS GOLPES;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434325;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;COBRANÇA INDEVIDA;18/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434326;AGÊNCIA;AGÊNCIA - ATENDIMENTO;HORÁRIO DE ATENDIMENTO LIMITADO;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434327;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;PORTABILIDADE;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434331;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434342;CONTAS;CONTA CORRENTE - PF;EXTRATO - CLAREZA DAS INFORMAÇÕES;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434345;CARTÕES;CARTÃO DE CRÉDITO;APROVAÇÃO DA PROPOSTA;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434350;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;UTILIZAÇÃO DO FGTS;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434355;EMPRÉSTIMOS E FINANCIAMENTOS;FIES;COBRANÇA - RENEGOCIAÇÃO DE DÍVIDA;18/09/2021;24/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434356;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434357;EMPRÉSTIMOS E FINANCIAMENTOS;FIES;ADITAMENTO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434362;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434366;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434367;CONTAS;GOLPE;OUTROS GOLPES;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434369;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434370;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;JUROS DE OBRA;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434371;BENEFÍCIOS, PROGRAMAS E POLÍTICAS SOCIAIS;SEGURO DESEMPREGO;RECEBIMENTO DO BENEFCIO;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434375;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434378;CONTAS;GOLPE;OUTROS GOLPES;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434379;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;EMISSO DE TERMO DE QUITAO E CCI;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434386;AGÊNCIA;AGÊNCIA - ATENDIMENTO;QUALIDADE NO ATENDIMENTO REMOTO - WHATSAPP;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434396;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434397;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434400;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434401;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;18/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434403;TARIFAS;CESTA DE SERVIOS PF;OUTROS;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434404;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;DIFICULDADE DE EFETUAR PAGAMENTOS;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434410;CONTAS;DEPÓSITO JUDICIAL / FEDERAL / TRABALHO / COMUM;DEPÓSITO;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434413;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434415;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434416;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA PAGAMENTO/DEPÓSITO NO CAIXA;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434420;CARTÕES;CARTO DE DBITO;CANCELAMENTO;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434423;SERVIÇOS BANCÁRIOS;TED - TRANSFERÊNCIA DE VALORES;DEMORA OU NO EFETIVAÇÃO DO CRÉDITO PARA OUTRO BANCO;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434425;CONTAS;GOLPE;FALSO BOLETO DE COBRANA;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434428;CARTÕES;CARTO DE DBITO;VALIDADE/VENCIMENTO DO CARTO;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434430;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434433;CONTAS;GOLPE;FRAUDE VIA WHATSAPP;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434440;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434442;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;LIBERAÇÃO DO FINANCIAMENTO;18/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434450;CONTAS;CONTA CORRENTE - PJ;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434457;CANAIS DE ATENDIMENTO;SALAS DE AUTO ATENDIMENTO - AGÊNCIA;FRAUDE / GOLPE;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434459;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434462;EMPRÉSTIMOS E FINANCIAMENTOS;PRONAMPE;DÉBITO INDEVIDO;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434464;CONTAS;CHEQUE - COMPENSAÇÃO;PRAZO DE COMPENSAÇÃO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434467;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;REAJUSTE DA PRESTAÇÃO;18/09/2021;20/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434468;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CONTESTAÇÃO DA CONTRATAÇÃO;18/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434471;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434476;CONTAS;CONTA CORRENTE - PF;SENHA - IDENTIFICAÇÃO POSITIVA/LETRAS/DATAS;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434480;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434481;CONTAS;CONTA CORRENTE - PF;EXTRATO - CLAREZA DAS INFORMAÇÕES;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434486;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;LIBERAÇÃO DO FINANCIAMENTO;18/09/2021;23/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434487;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434488;EMPRÉSTIMOS E FINANCIAMENTOS;CONSTRUCARD - SIBAN OP 160 / 260;DÉBITO EM CONTA;18/09/2021;22/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434490;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA POR DESCONHECIMENTO DE PRODUTO OU SERVIÇO;18/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434497;SERVIÇOS BANCÁRIOS;TEV - TRANSFERNCIA DE VALORES;DEMORA OU NÃO EFETIVAÇÃO DO CRÉDITO - CONTA CAIXA;18/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434500;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CONTESTAÇÃO DA CONTRATAÇÃO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434501;CONTAS;GOLPE;OUTROS GOLPES;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434502;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;18/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434503;INTERNET/INTRANET/APP;INTERNET BANKING;ASSINATURA ELETRÔNICA BLOQUEADA;18/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434504;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434508;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;COBRANÇA INDEVIDA;18/09/2021;20/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434510;CONTAS;CONTA CORRENTE - PF;SENHA - IDENTIFICAÇÃO POSITIVA/LETRAS/DATAS;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434511;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA CARTO DE DBITO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434514;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434516;EMPRÉSTIMOS E FINANCIAMENTOS;FIES;COBRANÇA - BOLETO DE PAGAMENTO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434517;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;HORÁRIO DE FUNCIONAMENTO;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434518;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434521;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;REDUTOR DE TAXA DE JUROS;18/09/2021;20/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434525;CONTAS;CONTA CORRENTE - PF;EXTRATO - CLAREZA DAS INFORMAÇÕES;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434532;CONTAS;IMPOSTO DE RENDA;EXTRATO  IR - EMISSÃO / ENVIO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434534;SERVIÇOS BANCÁRIOS;CAIXA  INTERNACIONAL;REMESSA DE VALORES;18/09/2021;22/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434541;CONTAS;CONTA CORRENTE - PF;SENHA - IDENTIFICAÇÃO POSITIVA/LETRAS/DATAS;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434542;TARIFAS;COBRANA BANCRIA;TARIFAS;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434545;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;REAJUSTE DA PRESTAÇÃO;18/09/2021;21/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434546;CONTAS;CONTA CORRENTE - PF;TRANSFERÊNCIA DE CONTAS;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434547;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434548;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;18/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434551;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;PCMC - PAUSA;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434554;TARIFAS;CESTA DE SERVIOS PF;DBITO APS CANCELAMENTO;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434559;CONTAS;CONTA POUPANÇA - PF;LOCALIZAÇÃO DE CONTA;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434560;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434562;CONTAS;GOLPE;OUTROS GOLPES;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434564;CONTAS;GOLPE;OUTROS GOLPES;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434566;CONTAS;CONTA POUPANÇA - PF;EXTRATO IR - CLAREZA DAS INFORMAÇÕES;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434567;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;COBRANÇA INDEVIDA;18/09/2021;22/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12434576;CONTAS;CONTA CORRENTE - PF;LOCALIZAÇÃO DE CONTA;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434579;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;18/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434581;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;INCLUSO/EXCLUSO DE DBITO EM CONTA;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434588;CONTAS;GOLPE;FALSO BOLETO DE COBRANA;18/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434593;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CONTESTAÇÃO DA CONTRATAÇÃO;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434594;AGÊNCIA;RECUSA NO ATENDIMENTO;OBRIGATORIEDADE DO USO DE CANAIS ALTERNATIVOS;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434596;AGÊNCIA;RECUSA NO ATENDIMENTO;OBRIGATORIEDADE DO USO DE CANAIS ALTERNATIVOS;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434597;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;18/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434598;CARTÕES;CARTO DE DBITO;BLOQUEIO E DESBLOQUEIO DO CARTÃO;18/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434600;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO PAGAMENTO VIA ALVAR JUDICIAL;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434603;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;LIBERAÇÃO DO FINANCIAMENTO;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434604;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;CONTESTAÇÃO DA CONTRATAÇÃO;18/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434615;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - CONCESSÃO;RENOVAÇÃO.;20/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434616;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;AMORTIZAÇÃO E QUITAÇÃO DO SALDO DEVEDOR;20/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434620;CONTAS;CONTA POUPANÇA - PF;ENCERRAMENTO DA CONTA;20/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434621;CARTÕES;CARTO DE DBITO;BLOQUEIO E DESBLOQUEIO DO CARTÃO;20/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434636;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;EMISSO DE TERMO DE QUITAO E CCI;20/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434637;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;20/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434643;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA PAGAMENTO DE FGTS COM CHAVE DE IDENTIFICAÇÃO;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434644;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NA ENTRADA DE FGTS SEM CHAVE DE IDENTIFICAÇÃO;18/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434656;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;20/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434668;CONTAS;CONTA CORRENTE - PJ;ABERTURA DE  CONTA;20/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434669;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA PAGAMENTO/DEPÓSITO NO CAIXA;20/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434671;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;INCLUSO/EXCLUSO DE DBITO EM CONTA;20/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434673;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;20/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434674;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;20/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434677;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;20/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434683;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;RENEGOCIAÇÃO DE DÍVIDA;20/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434684;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;20/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434685;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);20/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434687;SERVIÇOS BANCÁRIOS;CONVNIOS - DBITO AUTOMTICO;DBITO NO RECONHECIDO;20/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434688;CONTAS;DEPÓSITO JUDICIAL / FEDERAL / TRABALHO / COMUM;DEPÓSITO;20/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434691;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;COBRANÇA INDEVIDA;20/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434693;TARIFAS;CONTAS PF;TRANSFERNCIA DE VALORES - TEV;20/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434697;AGÊNCIA;AGÊNCIA - ATENDIMENTO;QUALIDADE NO ATENDIMENTO REMOTO - WHATSAPP;20/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434703;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;20/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12434707;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;LIBERAÇÃO DO FINANCIAMENTO;20/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12434711;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;20/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
